alice_gain,bob_gain,player,round,decision
5000.0,5000.0,Alice,1,
,,Bob,1,reject
4000.0,6000.0,Bob,2,
,,Alice,2,reject
4500.0,5500.0,Alice,3,
,,Bob,3,reject
3500.0,6500.0,Bob,4,
,,Alice,4,reject
4800.0,5200.0,Alice,5,
,,Bob,5,reject
3000.0,7000.0,Bob,6,
,,Alice,6,reject
5100.0,4900.0,Alice,7,
,,Bob,7,reject
2500.0,7500.0,Bob,8,
,,Alice,8,reject
5200.0,4800.0,Alice,9,
,,Bob,9,reject
2000.0,8000.0,Bob,10,
,,Alice,10,reject
5300.0,4700.0,Alice,11,
,,Bob,11,reject
1500.0,8500.0,Bob,12,
,,Alice,12,reject
5400.0,4600.0,Alice,13,
,,Bob,13,reject
1000.0,9000.0,Bob,14,
,,Alice,14,reject
5500.0,4500.0,Alice,15,
,,Bob,15,reject
500.0,9500.0,Bob,16,
,,Alice,16,reject
5600.0,4400.0,Alice,17,
,,Bob,17,reject
0.0,10000.0,Bob,18,
,,Alice,18,reject
5700.0,4300.0,Alice,19,
,,Bob,19,reject
0.0,10000.0,Bob,20,
,,Alice,20,reject
5800.0,4200.0,Alice,21,
,,Bob,21,reject
0.0,10000.0,Bob,22,
,,Alice,22,reject
5900.0,4100.0,Alice,23,
,,Bob,23,reject
0.0,10000.0,Bob,24,
,,Alice,24,reject
6000.0,4000.0,Alice,25,
,,Bob,25,reject
0.0,10000.0,Bob,26,
,,Alice,26,reject
6100.0,3900.0,Alice,27,
,,Bob,27,reject
0.0,10000.0,Bob,28,
,,Alice,28,reject
6200.0,3800.0,Alice,29,
,,Bob,29,reject
0.0,10000.0,Bob,30,
,,Alice,30,reject
6300.0,3700.0,Alice,31,
,,Bob,31,reject
0.0,10000.0,Bob,32,
,,Alice,32,reject
6400.0,3600.0,Alice,33,
,,Bob,33,reject
0.0,10000.0,Bob,34,
,,Alice,34,reject
6500.0,3500.0,Alice,35,
,,Bob,35,reject
0.0,10000.0,Bob,36,
,,Alice,36,reject
6600.0,3400.0,Alice,37,
,,Bob,37,reject
0.0,10000.0,Bob,38,
,,Alice,38,reject
6700.0,3300.0,Alice,39,
,,Bob,39,reject
0.0,10000.0,Bob,40,
,,Alice,40,reject
6800.0,3200.0,Alice,41,
,,Bob,41,reject
0.0,10000.0,Bob,42,
,,Alice,42,reject
6900.0,3100.0,Alice,43,
,,Bob,43,reject
0.0,10000.0,Bob,44,
,,Alice,44,reject
7000.0,3000.0,Alice,45,
,,Bob,45,reject
0.0,10000.0,Bob,46,
,,Alice,46,reject
7100.0,2900.0,Alice,47,
,,Bob,47,reject
10000.0,0.0,Bob,48,
,,Alice,48,accept
