alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's be fair and start with a reasonable split!,Alice,1,
,,,Bob,1,reject
40.0,60.0,"I understand you wanting to be fair, but I think this split is more appropriate. Do you agree?",Bob,2,
,,,Alice,2,reject
55.0,45.0,"I see you want a bigger share, but I'm not willing to go that low. How about we meet in the middle?",Alice,3,
,,,Bob,3,reject
45.0,55.0,"Okay, let's meet in the middle.  I'll accept your previous offer, but with us switching amounts.",Bob,4,
,,,Alice,4,reject
52.0,48.0,"I see you're willing to compromise, but I still think I deserve a bit more. How about this split?",Alice,5,
,,,Bob,5,accept
