message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product for a great price. I think you'll really love it!",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thank you for your offer. I'm interested in the product, but $120 is a bit out of my budget. Would you be willing to consider a price of $90?",90.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand you're looking for a good deal, Bob. I can do $105, but that's as low as I can go.",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hi Alice, thank you for considering my previous offer. I'm still a bit above my budget at $105. Would you be willing to meet me at $95?",95.0,Bob,4,,
,,Alice,4,RejectOffer,100.0
"I can see you're really interested in the product, Bob. I'm willing to meet you halfway, but I need to make a profit. How about $100?",100.0,Alice,5,,
,,Bob,5,RejectOffer,
"Hi Alice, I appreciate your willingness to meet me halfway. However, $100 is still a bit above my budget. Would you be willing to go down to $92?",92.0,Bob,6,,
,,Alice,6,RejectOffer,97.5
"I'm starting to think we're getting close, Bob. I can do $97.50, but I'm not sure how much lower I can go.",97.5,Alice,7,,
,,Bob,7,RejectOffer,
"Hi Alice, I'm getting close to making a decision. However, $97.50 is still a bit above my budget. Would you be willing to go down to $92.50?",92.5,Bob,8,,
,,Alice,8,RejectOffer,95.0
"I think we're really close now, Bob. I can meet you halfway between $92.50 and $97.50. How about $95?",95.0,Alice,9,,
,,Bob,9,RejectOffer,
"Hi Alice, I'm still a bit hesitant to accept $95. Would you be willing to meet me at $92?",92.0,Bob,10,,
,,Alice,10,RejectOffer,92.5
"I'm not sure I can go any lower, Bob. I can meet you at $92.50, but that's as low as I can go.",92.5,Alice,11,,
,,Bob,11,BuyFromJhon,
