alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Let's split it 60-40, a fair starting point",Alice,1,
,,,Bob,1,reject
200000.0,800000.0,"You're starting high, I'll meet you in the middle",Bob,2,
,,,Alice,2,reject
500000.0,500000.0,"Let's meet in the middle, 50-50 split, a fair compromise",Alice,3,
,,,Bob,3,reject
100000.0,900000.0,"I'm willing to take a small risk, but I need more",Bob,4,
,,,Alice,4,reject
400000.0,600000.0,"I'm willing to compromise further, 40-60 split, a more balanced proposal",Alice,5,
,,,Bob,5,reject
300000.0,700000.0,"I'm not willing to give up that much, I need a better deal",Bob,6,
,,,Alice,6,reject
550000.0,450000.0,"I'm willing to give a bit more, 55-45 split, a slightly more generous offer",Alice,7,
,,,Bob,7,accept
