alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it evenly, a fair start!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I'll take the lead, but I'll still give you a decent share",Bob,2,
,,,Alice,2,reject
4500.0,5500.0,"I'll give you a bit more, but I still want a decent share",Alice,3,
,,,Bob,3,reject
3500.0,6500.0,"I'll give you a bit more, but I'm not going to get taken advantage of",Bob,4,
,,,Alice,4,reject
4200.0,5800.0,"I'll give you a bit more, but I'm not going to give up yet",Alice,5,
,,,Bob,5,reject
3000.0,7000.0,"I'm not going to back down, I want a bigger share",Bob,6,
,,,Alice,6,reject
3800.0,6200.0,"I'll give you a bit more, but I'm not giving up yet",Alice,7,
,,,Bob,7,reject
2500.0,7500.0,"I'm not going to back down, I want a bigger share, and I'm willing to take the risk",Bob,8,
,,,Alice,8,reject
4100.0,5900.0,"I'll give you a bit more, but I'm not going to give up without a fight",Alice,9,
,,,Bob,9,reject
2000.0,8000.0,"I'm not going to back down, I want a bigger share, and I'm willing to take the risk",Bob,10,
,,,Alice,10,reject
4000.0,6000.0,"I'll give you a bit more, but I'm running out of options",Alice,11,
,,,Bob,11,reject
1000.0,9000.0,"I'll take it all, I've had enough of this game",Bob,12,
,,,Alice,12,accept
