message,product_price,player,round,decision
"Hi Bob, I'm selling this amazing product that I think you'd love! I'm asking for $90 for it. What do you think?",90.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer! That price is a bit high for me, would you consider $60?",60.0,Bob,2,
,,Alice,2,RejectOffer
"Hey Bob, I appreciate your offer, but $60 is a bit too low for me. How about we split the difference and go with $75?  It's still a great deal for you!",75.0,Alice,3,
,,Bob,3,RejectOffer
"I understand, Alice.  How about $68? That's a fair compromise.",68.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I'm willing to come down a bit more, but $68 is still too low for me. How about $72? That's a good price for both of us.",72.0,Alice,5,
,,Bob,5,AcceptOffer
