alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's split it fairly, I think this is a good starting point",Alice,1,
,,,Bob,1,reject
70.0,30.0,"I'll give you a bigger share, but I think 70 is still a bit too much",Bob,2,
,,,Alice,2,reject
80.0,20.0,"I'm willing to compromise, but I think 80 is the minimum I can accept",Alice,3,
,,,Bob,3,reject
75.0,25.0,"I'm willing to give you a bit more, but I think 75 is still a bit too high",Bob,4,
,,,Alice,4,reject
85.0,15.0,"I'm getting desperate, but I think 85 is the maximum I can accept",Alice,5,
,,,Bob,5,reject
90.0,10.0,"I'm getting desperate too, but I think 90 is still a bit too high, let's meet in the middle",Bob,6,
,,,Alice,6,accept
