message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this great product. I think you'll really love it. I'm willing to sell it to you for $110.",110.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $105.",105.0,Bob,2,,
,,Alice,2,RejectOffer,108.0
"I appreciate your interest in the product, Bob. I'm willing to meet you halfway, but I need to make a profit. How about we meet at $108?",108.0,Alice,3,,
,,Bob,3,RejectOffer,
"I'm still interested in the product, but I was thinking more along the lines of $102.",102.0,Bob,4,,
,,Alice,4,RejectOffer,110.0
"I'm not quite ready to meet you at $102, Bob. I'm willing to compromise, but I need to make a bit more than that. How about we try $110 again?",110.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm still interested in the product, but I'm not willing to go back to $110. How about we meet at $101?",101.0,Bob,6,,
,,Alice,6,SellToJhon,
