message,product_price,player,round,decision,counteroffer
I'm excited to offer you this amazing product! It's a great opportunity to get a fantastic deal. I'm willing to sell it to you for $180.,180.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate your offer, but $180 is a bit more than I'm comfortable spending. Would you be willing to go down to $120? ",120.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I understand you're looking for a good deal, but $120 is a bit too low for me. I'm willing to meet you in the middle at $160.",160.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you meeting me halfway, but $160 is still a bit high for me. How about $140?  That's a fair compromise, and it's closer to my budget.",140.0,Bob,4,,
,,Alice,4,RejectOffer,155.0
"I'm glad you're willing to meet me halfway, but I think $140 is still a bit low. I'm willing to compromise at $155, which is closer to my minimum price and still a good deal for you.",155.0,Alice,5,,
,,Bob,5,BuyFromJhon,
