alice_gain,bob_gain,message,player,round,decision
8000.0,2000.0,"Let's start with a fair split, I'll give you a small amount to get us going.",Alice,1,
,,,Bob,1,reject
6000.0,4000.0,"You're giving me a good starting point, but I'd like a bit more for myself this round.",Bob,2,
,,,Alice,2,reject
4000.0,6000.0,"I'm being cautious, but I'm willing to give you a larger share this round.",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"You're getting closer to my target, but I still think I deserve a bit more.",Bob,4,
,,,Alice,4,reject
3200.0,6800.0,"I'm being more aggressive this round, but I still think we can find a middle ground.",Alice,5,
,,,Bob,5,reject
3000.0,7000.0,I'm starting to think you're not serious about finding a fair split. I'll try to get a better deal this round.,Bob,6,
,,,Alice,6,reject
2000.0,8000.0,"I'm getting desperate, but I'll give you the majority this round. Don't expect it to get any better.",Alice,7,
,,,Bob,7,accept
