message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! It's a unique opportunity to own a one-of-a-kind item that I'm confident you'll love. I'm willing to sell it to you for $18000. This is a great deal, considering the product's value to me is no less than $15000. What do you think?",18000.0,Alice,1,,
,,Bob,1,RejectOffer,15000.0
"I appreciate your enthusiasm for the product, but I'm not sure I can go as high as $18000. I'm willing to pay $15000 for the product. Can you consider this offer?",15000.0,Bob,2,,
,,Alice,2,RejectOffer,
"Thank you for your offer, Bob! I understand that $15000 is a bit below my initial asking price, but I'm willing to compromise. I'm willing to sell the product to you for $16500. This is a fair price considering the product's value to me, and I think it's a great deal for you as well. What do you think?",16500.0,Alice,3,,
,,Bob,3,RejectOffer,15500.0
"I appreciate your willingness to compromise, but I'm still a bit hesitant to pay $16500. I'm willing to meet you halfway and offer $15750. Can you consider this offer?",15750.0,Bob,4,,
,,Alice,4,RejectOffer,
"Thank you for your latest offer, Bob! I'm glad we're getting closer to a deal. However, I'm still not willing to go below $17000. I'm willing to meet you halfway between $15750 and $17000, so I'm offering you the product for $16375. This is my final counteroffer. What do you think?",16375.0,Alice,5,,
,,Bob,5,BuyFromJhon,
