alice_gain,bob_gain,message,player,round,decision
55.0,45.0,"Let's be fair, I'll take a bit more",Alice,1,
,,,Bob,1,reject
45.0,55.0,I think we should switch it up this time. What do you think?,Bob,2,
,,,Alice,2,reject
58.0,42.0,"You had your chance, now it's my turn to take a bit more",Alice,3,
,,,Bob,3,reject
48.0,52.0,This is getting us nowhere.  I'll take a small hit to end this quickly.,Bob,4,
,,,Alice,4,reject
60.0,40.0,"You're getting desperate, I'll take a bit more",Alice,5,
,,,Bob,5,accept
