message,product_price,player,round,decision,counteroffer
I have a great deal for you on this product! I'm willing to sell it to you for $120.,120.0,Alice,1,,
,,Bob,1,RejectOffer,
"That price is a bit too high for me. I'm interested in the product, but I'm only willing to pay $85. Let me know what you think.",85.0,Bob,2,,
,,Alice,2,RejectOffer,115.0
"I understand you're looking for a good deal, but I've got a minimum price in mind. I'm willing to meet you in the middle at $105.",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down a bit, but $105 is still a little more than I'm comfortable paying.  How about $95? I'm really interested in the product, and I think this is a fair price for both of us.",95.0,Bob,4,,
,,Alice,4,RejectOffer,110.0
"I'm getting closer to your price, but I still need to make a profit. I'm willing to meet you at $102.50.",102.5,Alice,5,,
,,Bob,5,BuyFromJhon,
