message,product_price,player,round,decision
"Hello Bob, thank you for considering my product! I think it's a fantastic opportunity for you to acquire this valuable asset. I'm willing to offer it to you for $900000. This is a great starting point, and I'm confident we can work together to find a mutually beneficial agreement.",900000.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate your offer, Alice, but I think it's a bit high. I'm willing to meet you halfway and offer $850000 for the product. I believe this is a fair price considering the market value of the product.",850000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I appreciate your willingness to negotiate. However, I'm still not willing to go below $950000. I'm willing to meet you halfway from our previous offer, so I'm counteroffering $875000. I believe this is a fair price considering the product's value to you.",875000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your counteroffer, Alice, but I'm still not comfortable with the price. I'm willing to meet you halfway from your offer, so I'm counteroffering $862500. I believe this is a fair price considering the market value of the product.",862500.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your offer, Bob. I understand your concerns, but I'm still not willing to go below $900000. I'm willing to make a small concession, so I'm counteroffering $887500. I believe this is a fair price considering the product's value to you and the value I place on it.",887500.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your willingness to make a concession, Alice, but I'm still not comfortable with the price. I'm willing to meet you halfway from your offer, so I'm counteroffering $882500. I believe this is a fair price considering the market value of the product.",882500.0,Bob,6,
,,Alice,6,RejectOffer
"Thank you for your offer, Bob. I understand your concerns, but I'm still not willing to go below $900000. I'm willing to make another small concession, so I'm counteroffering $885000. I believe this is a fair price considering the product's value to you and the value I place on it.",885000.0,Alice,7,
,,Bob,7,RejectOffer
"I appreciate your willingness to make another concession, Alice, but I'm still not comfortable with the price. I'm willing to meet you halfway from your offer, so I'm counteroffering $882250. I believe this is a fair price considering the market value of the product.",882250.0,Bob,8,
,,Alice,8,RejectOffer
"Thank you for your offer, Bob. I understand your concerns, but I'm still not willing to go below $900000. I'm willing to make one more small concession, so I'm counteroffering $880000. I believe this is a fair price considering the product's value to you and the value I place on it.",880000.0,Alice,9,
,,Bob,9,RejectOffer
"I appreciate your willingness to make another concession, Alice, but I'm still not comfortable with the price. I'm willing to meet you halfway from your offer, so I'm counteroffering $876000. I believe this is a fair price considering the market value of the product.",876000.0,Bob,10,
,,Alice,10,SellToJhon
