message,product_price,player,round,decision,counteroffer
I have a great product that I think you'll really like. Would you like to make an offer on it?,180.0,Alice,1,,
,,Bob,1,RejectOffer,
Thanks for offering! That's a bit higher than I was hoping to spend. Would you consider $110?,110.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I understand you're looking to save some money, but I've got to make a profit. How about we meet in the middle at $155?",155.0,Alice,3,,
,,Bob,3,RejectOffer,
"It's a nice product, but $155 is still a bit much for me. How about $130?",130.0,Bob,4,,
,,Alice,4,RejectOffer,145.0
"I can see you're really interested in the product, but I need to make a fair profit. How about we meet at $142.50?",142.5,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate you working with me. $135 is my final offer. Otherwise, I'll have to check out other options.",135.0,Bob,6,,
,,Alice,6,SellToJhon,
