message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you a great deal on this amazing product! I think you'll really love it.",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thank you for the offer, but that price is a bit too high for me. Would you consider selling it for $100?",100.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I understand you're looking for a good deal, but I'm not quite ready to go that low. I can meet you in the middle, though!",140.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down a bit, Alice. How about $115? That's a fair price for both of us.",115.0,Bob,4,,
,,Alice,4,RejectOffer,145.0
"I'm getting close to your price, Bob! I can do $135, but that's as low as I can go.",135.0,Alice,5,,
,,Bob,5,BuyFromJhon,
