alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"Let's make a deal, Bob.  I'm feeling generous. This offer leaves you with a good chunk of money!",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"Alice, let's be reasonable. This split is more fair and ensures we both benefit greatly.",Bob,2,
,,,Alice,2,reject
650000.0,350000.0,"Bob, I'm willing to meet you closer to the middle, but I still think my contributions deserve a greater share. What do you say?",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"Alice, I'm trying to find a compromise here.  This offer is a good balance for both of us.",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"Bob, time is running out! I'm proposing a compromise. Let's close this deal and avoid going home empty-handed.",Alice,5,
,,,Bob,5,accept
