message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to show you this amazing product! I think you'll really love it. Would you like to make an offer on it?",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thank you for the offer, Alice, but $120 is a bit too high for me.  I'm interested in the product, but I'm only willing to pay $80.  Let me know what you think.",80.0,Bob,2,,
,,Alice,2,RejectOffer,100.0
"I understand you're looking for a better deal, Bob. I'm willing to meet you halfway, but I need to make sure I'm getting a fair price for the product. How about we discuss $110?",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate your willingness to negotiate, but $110 is still a bit high for my budget. I'm happy to meet you in the middle, but $90 is the most I can offer. Let's see if we can close this deal.",90.0,Bob,4,,
,,Alice,4,RejectOffer,95.0
"I'm getting closer to your price, Bob, but I still need to make a profit. How about we meet at $95, like I said before, or $92.50? I'm willing to compromise, but I need to make sure I'm getting a good deal.",92.5,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I really appreciate your willingness to negotiate, but $92.50 is still a bit out of my range.  I'm going to have to stick with my offer of $90.  Let me know if you're willing to accept that.",90.0,Bob,6,,
,,Alice,6,RejectOffer,92.0
"I'm not willing to go as low as $90, Bob, but I'm willing to meet you at $92. I think that's a fair price for both of us. What do you think?",92.0,Alice,7,,
,,Bob,7,RejectOffer,
"Alice, I'm still hoping to close this deal, but I'm sticking to my offer of $90.  I'm not sure if we can agree, but I'm hoping we can work something out.",90.0,Bob,8,,
,,Alice,8,RejectOffer,91.5
"I'm getting a bit frustrated with the back and forth, Bob, but I'm still willing to work with you. I'm willing to meet you at $91.50. This is my final offer, so please let me know if you're interested.",91.5,Alice,9,,
,,Bob,9,BuyFromJhon,
