alice_gain,bob_gain,player,round,decision
4000.0,6000.0,Alice,1,
,,Bob,1,reject
2000.0,8000.0,Bob,2,
,,Alice,2,reject
2500.0,7500.0,Alice,3,
,,Bob,3,reject
1000.0,9000.0,Bob,4,
,,Alice,4,reject
1666.67,8333.33,Alice,5,
,,Bob,5,reject
500.0,9500.0,Bob,6,
,,Alice,6,reject
833.33,9166.67,Alice,7,
,,Bob,7,reject
200.0,9800.0,Bob,8,
,,Alice,8,reject
416.67,9583.33,Alice,9,
,,Bob,9,reject
100.0,9900.0,Bob,10,
,,Alice,10,reject
208.33,9791.67,Alice,11,
,,Bob,11,reject
1.0,9999.0,Bob,12,
,,Alice,12,accept
