message,product_price,player,round,decision
"Hello Bob, I am delighted to present our premium product to you. This exceptional item holds significant value to us, but we believe it would also greatly benefit you. We are offering this product to you for $1200000. We understand its worth to you might be around $1000000, but we hope our proposal will be agreeable to you.",1200000.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate your willingness to negotiate, Alice. However, I'm still a bit above my budget. I'm willing to pay $1100000 for the product. I believe this is a fair price considering its value to me.",1100000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your prompt response, Bob. I appreciate your interest in our product. After careful consideration, I am pleased to extend a revised offer. We believe in finding a mutually beneficial solution, and thus propose to sell the product to you for $1150000.",1150000.0,Alice,3,
,,Bob,3,RejectOffer
"Thank you for the revised offer, Alice. I appreciate your willingness to negotiate further. However, I'm still a bit above my budget. I'm willing to pay $1080000 for the product. I believe this is a fair price considering its value to me and my budget.",1080000.0,Bob,4,
,,Alice,4,RejectOffer
"I understand your position, Bob, and I appreciate your commitment to the product. After reviewing the situation, I am willing to consider a final offer of $1125000 for the product. I hope this aligns better with your budget while still ensuring a fair return for us.",1125000.0,Alice,5,
,,Bob,5,BuyFromJhon
