message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product. I think you'll really love it. I'm willing to sell it to you for $10,000.",10000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested in the product, but $10,000 is a bit too high for me. Could you do any better?",7000.0,Bob,2,,
,,Alice,2,RejectOffer,9500.0
"I understand you're looking for a better deal, Bob. I can see that you're really interested in the product. I'm willing to meet you halfway, so I'm counteroffering at $9,500. Is that something you'd be interested in?",9500.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down, Alice.  However, I'm still a ways off from that number. Would you consider $8,200?",8200.0,Bob,4,,
,,Alice,4,RejectOffer,9200.0
"I can see you're getting close to a number I'm comfortable with, Bob. I'm willing to make one more concession. I'll sell the product to you for $9,000, but that's as low as I can go. Is that something you'd be willing to accept?",9000.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I appreciate you working with me on the price.  $9,000 is still a bit over what I'm looking to spend.  How about we settle at $8,500 and call it a deal?",8500.0,Bob,6,,
,,Alice,6,RejectOffer,9150.0
"I can see we're getting close, Bob. I'm willing to meet you at $8,800, but that's as low as I can go. If we can't agree on that, I'm afraid I'll have to consider other options.",8800.0,Alice,7,,
,,Bob,7,AcceptOffer,
