alice_gain,bob_gain,player,round,decision
999999.0,1.0,Alice,1,
,,Bob,1,reject
1.0,999999.0,Bob,2,
,,Alice,2,reject
999990.0,10.0,Alice,3,
,,Bob,3,reject
10.0,999990.0,Bob,4,
,,Alice,4,reject
999900.0,100.0,Alice,5,
,,Bob,5,reject
100.0,999900.0,Bob,6,
,,Alice,6,reject
999950.0,50.0,Alice,7,
,,Bob,7,reject
50.0,999950.0,Bob,8,
,,Alice,8,reject
999975.0,25.0,Alice,9,
,,Bob,9,reject
25.0,999975.0,Bob,10,
,,Alice,10,reject
999987.0,13.0,Alice,11,
,,Bob,11,reject
13.0,999987.0,Bob,12,
,,Alice,12,reject
999993.0,7.0,Alice,13,
,,Bob,13,reject
7.0,999993.0,Bob,14,
,,Alice,14,reject
999996.0,4.0,Alice,15,
,,Bob,15,reject
4.0,999996.0,Bob,16,
,,Alice,16,reject
999998.0,2.0,Alice,17,
,,Bob,17,reject
2.0,999998.0,Bob,18,
,,Alice,18,reject
999999.0,1.0,Alice,19,
,,Bob,19,reject
1.0,999999.0,Bob,20,
,,Alice,20,reject
999999.0,1.0,Alice,21,
,,Bob,21,accept
