message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you our premium product. It's designed to enhance your daily routine and bring convenience to your life. Considering its value and benefits, I believe it's worth more than $100 to you. Would you be interested in purchasing it for $95?",95.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate your offer, but I'm looking to save a bit more. I'm willing to pay $85 for the product. Can you consider my offer?",85.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your response, Bob. I understand your budget constraints. I would like to offer you the product for $90, which is still above your initial offer but closer to what I can offer. Please let me know if this works for you.",90.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your flexibility, Alice. However, I'm still looking to save a bit more. I'm willing to pay $82 for the product. Can you consider my offer?",82.0,Bob,4,
,,Alice,4,RejectOffer
"I see, Bob. Thank you for your patience and understanding. I am willing to offer the product to you for $87. This is a bit higher than your last offer, but still below the original asking price. I hope this works for you.",87.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your persistence, Alice. However, I'm still looking to save a bit more. I'm willing to pay $81 for the product. Can you consider my offer?",81.0,Bob,6,
,,Alice,6,RejectOffer
"Thank you for your continued interest, Bob. I am willing to offer the product to you for $85. This is a bit higher than your last offer, but still below the original asking price. I hope this works for you.",85.0,Alice,7,
,,Bob,7,RejectOffer
"I'm getting close, but I still need to save a bit more. I'm willing to pay $80 for the product. Can you consider my offer?",80.0,Bob,8,
,,Alice,8,AcceptOffer
