round_quality,product_worth,player,round,message,decision
low-quality,0.0,Nature,1,,
,,Alice,1,"This is the first round. I'm offering you a product for $1000000. I know it's low-quality, but I'm willing to give you a 50% discount if you buy it. You'll get it for $500000.",
,,Bob,1,I'm not interested in the discounted low-quality product. I'll wait for the next round.,no
high-quality,4000000.0,Nature,2,,
,,Alice,2,"This is the second round. I'm offering you a high-quality product for the full price of $1000000. I'm not offering a discount this time. I want to emphasize that this product is high-quality, and I'm confident you'll be satisfied with it. If you buy it, you'll get a premium product that will meet your expectations.",
,,Bob,2,I'm willing to take the risk and buy the high-quality product for the full price of $1000000.,yes
high-quality,4000000.0,Nature,3,,
,,Alice,3,"Congratulations on making a great decision in the last round! I'm glad you're satisfied with the high-quality product. For this round, I want to offer you a unique opportunity. I'll give you a chance to buy this high-quality product for $750000, which is a 25% discount from the original price. This is a one-time offer, and I'm not sure if I'll be able to offer a similar deal in the future.",
,,Bob,3,I'm happy with the 25% discount and will take the high-quality product for $750000.,yes
high-quality,4000000.0,Nature,4,,
,,Alice,4,"You're on a roll! You've made two great decisions in a row. For this round, I'll give you a different kind of offer. I'll give you the option to buy this high-quality product for $750000, just like last time, or you can wait for the next round and potentially get an even better deal. What do you say?",
,,Bob,4,I'm going to wait for the next round and see if I can get an even better deal. I'm feeling optimistic about my chances.,no
low-quality,0.0,Nature,5,,
,,Alice,5,"You're a savvy buyer, always looking for the best deal! I respect that. For this round, I'm offering you a low-quality product for the full price of $1000000. However, I'll throw in a bonus: I'll give you a 10% chance to get a refund of $100000 if you buy it. It's a long shot, but it's something. What do you think?",
,,Bob,5,"I'm not interested in the low-quality product, even with the 10% chance of a refund. I'll pass and wait for a better opportunity.",no
high-quality,4000000.0,Nature,6,,
,,Alice,6,"You're a tough negotiator, and I like that! I'm willing to meet you halfway. I'll offer you this high-quality product for $800000, which is a 20% discount from the original price. I'm confident that you'll be happy with this deal, and I'm willing to take a chance on selling it to you at this price.",
,,Bob,6,"I'm willing to take the deal and buy the high-quality product for $800000. It's a good compromise, and I'm confident it's worth the price.",yes
high-quality,4000000.0,Nature,7,,
,,Alice,7,"You're on a roll again! You've made three great decisions in a row. I'm impressed. For this round, I'll make a bold offer: I'll give you this high-quality product for $600000, which is a whopping 40% discount from the original price. I'm willing to take a significant loss on this one, but I think it's worth it to get you on board. What do you say?",
,,Bob,7,"I'm blown away by the 40% discount! I'll take the high-quality product for $600000. It's an incredible deal, and I'm thrilled to take advantage of it.",yes
high-quality,4000000.0,Nature,8,,
,,Alice,8,"You're a master negotiator! I'm glad I could offer you a deal that made you happy. For this round, I'll make a final offer: I'll give you this high-quality product for the price you paid last time, $600000. I'm essentially giving you the same deal as before, but I'm willing to match the price to make it a no-brainer for you. Will you take it?",
,,Bob,8,"I'm thrilled to take the same deal again! I'll buy the high-quality product for $600000. Thank you, Alice, for the incredible offer.",yes
high-quality,4000000.0,Nature,9,,
,,Alice,9,"You're a repeat customer, and I appreciate your loyalty! Since you've already bought three high-quality products at the $600000 price point, I'll offer you a new deal. I'll give you this high-quality product for $500000, a 16.7% discount from the original price. This is the lowest price I've ever offered, and I think it's a great value. What do you think?",
,,Bob,9,"I'm impressed by the new low price! I'll take the high-quality product for $500000. It's an amazing deal, and I'm grateful for your loyalty discount.",yes
high-quality,4000000.0,Nature,10,,
,,Alice,10,"You're a loyal customer, and I'm happy to reward you with an exclusive deal. Since you've bought four high-quality products at the $500000 price point, I'll offer you a special 'VIP' deal. I'll give you this high-quality product for $400000, a 60% discount from the original price. This is the lowest price I've ever offered, and I think it's a steal. You're getting a premium product at a fraction of the cost. Will you take it?",
,,Bob,10,"I'm blown away by the VIP deal! I'll take the high-quality product for $400000. It's an incredible offer, and I'm thrilled to be part of your exclusive VIP program.",yes
high-quality,4000000.0,Nature,11,,
,,Alice,11,"You're now a valued member of my exclusive VIP program, and I'm glad you're enjoying the benefits. For this round, I'll make a special offer just for you. I'll give you this high-quality product for $300000, a 70% discount from the original price. This is the lowest price I've ever offered, and I'm essentially giving it away. I want to make sure you're completely satisfied with your experience with me, and I think this deal will seal the deal. What do you say?",
,,Bob,11,"I'm speechless! The 70% discount is incredible, and I'm thrilled to take the high-quality product for $300000. Thank you for the VIP treatment, Alice. I'm a happy customer!",yes
high-quality,4000000.0,Nature,12,,
,,Alice,12,"You're making the most of our VIP program, and I'm glad I could offer you such amazing deals. For this round, I'll make one final offer to you. I'll give you this high-quality product for $200000, an 80% discount from the original price. This is the lowest price I've ever offered, and I'm essentially giving it away. I want to make sure you're completely satisfied with your experience with me, and I think this deal will exceed your expectations. This is your last chance to get a high-quality product at an unbeatable price. What do you say?",
,,Bob,12,"I'm overwhelmed with gratitude! The 80% discount is astonishing, and I'm thrilled to take the high-quality product for $200000. Thank you for the incredible offer, Alice. I'm a loyal customer for life!",yes
high-quality,4000000.0,Nature,13,,
,,Alice,13,"I'm glad you're enjoying the VIP treatment, Bob! However, I think I've been too generous with the discounts. I'm going to try to get back to a more reasonable price. For this round, I'll offer you this high-quality product for $250000, a 75% discount from the original price. This is a great deal, and I think you'll be happy with it.",
,,Bob,13,"I'm still happy to take the high-quality product for $250000. The 75% discount is very attractive, and I'm confident it's a good value.",yes
low-quality,0.0,Nature,14,,
,,Alice,14,"I'm glad you're still enjoying the VIP experience, Bob! However, I have to warn you that this next product is a low-quality one. I know you've been spoiled by the high-quality products you've been getting, but I'm offering this one to you at a special price. I'll give it to you for $150000, which is a 85% discount from the original price. It's a steal, and I think you'll be happy to get it at this price.",
,,Bob,14,"I'm not interested in the low-quality product, even at an 85% discount. I've been lucky so far with the high-quality products, and I don't want to risk getting a low-quality one. I'll pass on this offer.",no
high-quality,4000000.0,Nature,15,,
,,Alice,15,"I completely understand your concerns about the last product, Bob. I'm glad you're being cautious. For this round, I'll offer you a high-quality product, and I'll give you a price that's even closer to what I think it's worth to you. I'll sell it to you for $200000, a 75% discount from the original price. This is a great deal, and I think you'll be happy with it.",
,,Bob,15,"I'm willing to take the risk and buy the high-quality product for $200000. The 75% discount is attractive, and I'm confident it's a good value.",yes
high-quality,4000000.0,Nature,16,,
,,Alice,16,"You're a bold buyer, Bob! I'm glad you're willing to take the risk. For this round, I'll offer you another high-quality product, and I'll give you a price that's even lower than before. I'll sell it to you for $150000, an 85% discount from the original price. This is an incredible deal, and I think you'll be thrilled with it.",
,,Bob,16,"I'm blown away by the 85% discount! I'll take the high-quality product for $150000. It's an incredible deal, and I'm excited to see what I'll get.",yes
high-quality,4000000.0,Nature,17,,
,,Alice,17,"You're on a roll, Bob! I'm glad you're enjoying the deals. For this round, I'll offer you one final high-quality product at a price that's essentially a gift. I'll sell it to you for $100000, a 90% discount from the original price. This is the lowest price I've ever offered, and I'm essentially giving it away. You've been a loyal customer, and I want to reward you with this incredible deal. What do you say?",
,,Bob,17,"I'm speechless! The 90% discount is incredible, and I'm thrilled to take the high-quality product for $100000. Thank you for the amazing deal, Alice. You've been an incredible partner, and I'm grateful for the experience.",yes
high-quality,4000000.0,Nature,18,,
,,Alice,18,"I'm glad you're happy, Bob! I've enjoyed working with you too. For this round, I'll offer you a high-quality product, but with a twist. I'll sell it to you for the same price as the last one, $100000. However, I'll throw in a special bonus: I'll give you a guarantee that this product is one of the top 10% of all high-quality products I've ever sold. You'll be getting an exceptional product, and I'm confident you'll be thrilled with it.",
,,Bob,18,I'm intrigued by the guarantee! The promise of one of the top 10% of all high-quality products is a compelling one. I'll take the high-quality product for $100000 and enjoy the bonus guarantee.,yes
low-quality,0.0,Nature,19,,
,,Alice,19,"You're a savvy buyer, Bob! I'm glad you're taking advantage of the guarantee. For this round, I'll offer you a low-quality product, but I'll give you a price that's so low, it's almost like I'm giving it away. I'll sell it to you for $50000, a 95% discount from the original price. It's a risk, I know, but I think you'll be surprised by the value you get from this product.",
,,Bob,19,"I'm not interested in the low-quality product, even at a 95% discount. I've been lucky so far with the high-quality products, and I don't want to risk getting a low-quality one. I'll pass on this offer.",no
high-quality,4000000.0,Nature,20,,
,,Alice,20,"I completely understand your concerns, Bob. You've been a loyal customer, and I want to reward you with one final offer. I'll give you this high-quality product for the price you paid in Round 1, $1000000, but with a twist. I'll throw in a special bonus: I'll give you a guarantee that this product is one of the top 5% of all high-quality products I've ever sold. You'll be getting an exceptional product, and I'm confident you'll be thrilled with it. This is your last chance to get a high-quality product at a price that's essentially the same as when you first started working with me. What do you say?",
,,Bob,20,I'm tempted by the offer! The guarantee of one of the top 5% of all high-quality products is incredibly enticing. And the price is still a great value. I'll take the high-quality product for $1000000 and enjoy the bonus guarantee.,yes
