alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's split it fairly, this is a good starting point!",Alice,1,
,,,Bob,1,reject
3000.0,7000.0,"I think I can do better than that, but I'm willing to compromise.",Bob,2,
,,,Alice,2,reject
5000.0,5000.0,"I'll meet you halfway, let's try to find a middle ground!",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"I'm getting a bit desperate, but I'll try to be reasonable.",Bob,4,
,,,Alice,4,reject
4000.0,6000.0,"I'm not giving up yet, let's try to find a better compromise!",Alice,5,
,,,Bob,5,accept
