message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this unique product. I think you'll really love it. Would you like to make an offer to purchase it?",11000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested in the product but $11,000 is a bit higher than I'd like to go.  How about $10,500?  Let's see if we can make this work.",10500.0,Bob,2,,
,,Alice,2,RejectOffer,11500.0
"I understand you're looking to save a bit, Bob. I'm willing to meet you halfway, but I need to make a profit. How about we meet at $11,250?",11250.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate your willingness to negotiate.  $11,250 is still a bit high for me. How about we settle on $10,750?  This would be a fair price for both of us.",10750.0,Bob,4,,
,,Alice,4,RejectOffer,11500.0
"I appreciate your persistence, Bob. I'm willing to compromise, but I still need to make a decent profit. How about we meet at $11,375?",11375.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I understand your need to profit, but $11,375 is still a bit too high for me.  Let's split the difference and go with $11,000. This would be a fair price for both of us, and I'm confident we can close the deal.",11000.0,Bob,6,,
,,Alice,6,RejectOffer,11500.0
"I'm getting close to my minimum, Bob. I'm willing to make one more concession. How about we meet at $11,250, but I'll throw in a small bonus that's not included in the price. This is my final offer.",11250.0,Alice,7,,
,,Bob,7,BuyFromJhon,
