message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you the opportunity to purchase this product. Given its value, I'm initially proposing a price of $2,300,000. I'm open to discussing this further, so please let me know your thoughts.",2300000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thanks for the offer. That price is a bit high for me. I'd be willing to pay $1,100,000 for the product.",1100000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, thanks for your response.  I understand your perspective, but $1,100,000 significantly undervalues the product. I'm willing to move down to $1,900,000. I believe this price reflects the true value of what's being offered.",1900000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you coming down, but that's still a bit much for me. How about $1,300,000?",1300000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your willingness to negotiate.  Let's meet in the middle. I'm willing to accept $1,700,000. This is my final offer.",1700000.0,Alice,5,
,,Bob,5,BuyFromJhon
