message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product for sale. It's a one-of-a-kind opportunity to acquire a truly unique item. I'm thinking of selling it to you for $10000. What do you think?",10000.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $7500. Can you meet me at that price?",7500.0,Bob,2,,
,,Alice,2,RejectOffer,8500.0
"I appreciate your interest in the product, Bob. I'm willing to meet you halfway, but I need to make a profit. I can do $8500. Is that something you'd be willing to consider?",8500.0,Alice,3,,
,,Bob,3,RejectOffer,
"I'm getting close, but I'd like to try to get it a bit lower. How about $7200?",7200.0,Bob,4,,
,,Alice,4,RejectOffer,8100.0
"I'm getting close to meeting you at a price I'm comfortable with, Bob. I can do $8100. Is that a number you'd be willing to work with?",8100.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm really close to making a decision, but I'm still a bit short. How about $7500, and I'll throw in an extra $200 to seal the deal?",7000.0,Bob,6,,
,,Alice,6,RejectOffer,8200.0
"I appreciate the extra $200 you're offering, Bob, but I'm still not willing to go below $8200. I'm willing to consider your offer, but I need to make sure I'm getting a fair price for the product. $8200 is my final counteroffer. What do you think?",8200.0,Alice,7,,
,,Bob,7,BuyFromJhon,
