message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm selling this product for $11,500. It's a great deal, and I'm confident you'll find it very valuable. What do you think?",11500.0,Alice,1,,
,,Bob,1,RejectOffer,10000.0
"I appreciate the offer, but I was thinking more along the lines of $9,800. Is that something you'd be willing to consider?",9800.0,Bob,2,,
,,Alice,2,RejectOffer,
"Bob, I understand your offer, but I'm still looking for a price closer to $11,000.  Would you be willing to meet me halfway at $10,400? It's a fair price that reflects the value of this product.",10400.0,Alice,3,,
,,Bob,3,RejectOffer,9500.0
"I appreciate your willingness to negotiate, but I'm still a bit higher on the price. How about we meet at $9,500?",9500.0,Bob,4,,
,,Alice,4,RejectOffer,
"Bob, I'm happy to keep negotiating.  Let's find a middle ground. Would you be willing to go up to $10,000?  It's a good price for both of us, and it allows us to reach a deal.",10000.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your persistence, but I'm still a bit below $10,000. How about we meet at $9,200?",9200.0,Bob,6,,
,,Alice,6,SellToJhon,
