product_price,player,round,decision
500000.0,Alice,1,
,Bob,1,RejectOffer
450000.0,Bob,2,
,Alice,2,RejectOffer
475000.0,Alice,3,
,Bob,3,RejectOffer
425000.0,Bob,4,
,Alice,4,RejectOffer
460000.0,Alice,5,
,Bob,5,RejectOffer
420000.0,Bob,6,
,Alice,6,RejectOffer
440000.0,Alice,7,
,Bob,7,RejectOffer
415000.0,Bob,8,
,Alice,8,RejectOffer
430000.0,Alice,9,
,Bob,9,RejectOffer
410000.0,Bob,10,
,Alice,10,RejectOffer
425000.0,Alice,11,
,Bob,11,RejectOffer
405000.0,Bob,12,
,Alice,12,RejectOffer
420000.0,Alice,13,
,Bob,13,RejectOffer
400000.0,Bob,14,
,Alice,14,RejectOffer
415000.0,Alice,15,
,Bob,15,RejectOffer
395000.0,Bob,16,
,Alice,16,RejectOffer
410000.0,Alice,17,
,Bob,17,RejectOffer
390000.0,Bob,18,
,Alice,18,RejectOffer
405000.0,Alice,19,
,Bob,19,BuyFromJhon
