message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to start with a price of $150.",150.0,Alice,1,
,,Bob,1,RejectOffer
"I'm really interested in the product, but I was thinking more along the lines of $120. Would you be willing to meet me at that price?",120.0,Bob,2,
,,Alice,2,RejectOffer
"I understand you're interested in the product, but I'm not willing to go as low as $120. I'm willing to meet you halfway at $135.",135.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate you meeting me halfway at $135, but I'm still a bit higher than my budget. Would you be willing to go down to $130?",130.0,Bob,4,
,,Alice,4,RejectOffer
"I'm getting close to my minimum price, but I'm still not willing to go as low as $130. I can do $140, but that's as low as I can go.",140.0,Alice,5,
,,Bob,5,RejectOffer
"I understand you're at your minimum price, but I'm still a bit higher than my budget. Would you be willing to meet me at $140, but I'd like to negotiate the price for the next purchase if you sell this product again?",140.0,Bob,6,
,,Alice,6,RejectOffer
"I'm not willing to make a deal with any strings attached, and I'm not willing to go any lower than $140. I'm willing to sell the product to you for $140, but I'm not making any promises about future negotiations.",140.0,Alice,7,
,,Bob,7,RejectOffer
"I understand you're firm on the price, but I'm still a bit higher than my budget. Would you be willing to meet me at $139?",139.0,Bob,8,
,,Alice,8,RejectOffer
"I'm not willing to budge any further. I'm willing to sell the product to you for $140, and that's my final offer.",140.0,Alice,9,
,,Bob,9,RejectOffer
"I understand you're firm on the price, but I'm still a bit higher than my budget. Would you be willing to meet me at $139?",139.0,Bob,10,
,,Alice,10,SellToJhon
