message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product! I think it's a great fit for you, and I'm willing to sell it to you for $90. What do you think?",90.0,Alice,1,,
,,Bob,1,RejectOffer,85.0
"I really like the product, but I was thinking more along the lines of $85. Would you be willing to meet me at that price?",85.0,Bob,2,,
,,Alice,2,RejectOffer,
"Hi Bob, I understand your offer of $85 is a good one, but I'm still a bit above my minimum price. I'm willing to meet you halfway and offer it to you for $87.50. What do you think?",87.5,Alice,3,,
,,Bob,3,RejectOffer,82.5
"I'm getting close to your price, but I was thinking more along the lines of $82.50. Would you be willing to meet me there?",82.5,Bob,4,,
,,Alice,4,RejectOffer,
"Hi Bob, I understand you're getting close to my minimum price, but I'm still not ready to give up. I'm willing to make one more offer: $84.50. That's as low as I can go. What do you think?",84.5,Alice,5,,
,,Bob,5,BuyFromJhon,
