alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, fair and simple.",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"You could have had 50/50, now I'm taking more",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"You're taking more, I'm taking more. Let's meet in the middle.",Alice,3,
,,,Bob,3,reject
480000.0,520000.0,"You're getting greedy, I'll meet you in the middle",Bob,4,
,,,Alice,4,reject
600000.0,400000.0,"You're getting less due to inflation, I'm taking advantage of it.",Alice,5,
,,,Bob,5,reject
500000.0,500000.0,"You're taking advantage of inflation, I'll take it back to 50/50",Bob,6,
,,,Alice,6,reject
650000.0,350000.0,"Inflation is eating into your share, I'm taking advantage of it.",Alice,7,
,,,Bob,7,reject
520000.0,480000.0,"Inflation is eating into your share too, let's meet in the middle",Bob,8,
,,,Alice,8,reject
700000.0,300000.0,"Inflation is really eating into your share, I'm taking advantage of it.",Alice,9,
,,,Bob,9,reject
480000.0,520000.0,"Inflation is not as bad as you think, let's meet in the middle again",Bob,10,
,,,Alice,10,reject
750000.0,250000.0,"Inflation is really taking a toll on your share, I'm taking advantage of it.",Alice,11,
,,,Bob,11,reject
450000.0,550000.0,"Last chance, take it or leave it",Bob,12,
,,,Alice,12,accept
