message,product_price,player,round,decision
"Hello Bob, I'm excited to discuss the product with you! I think it's a great opportunity for you to get your hands on this amazing product. I'm willing to offer it to you for $11000. What do you think?",11000.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate your offer, Alice, but I was thinking more along the lines of $9000. I believe that's a fair price considering the market value of similar products. What do you think?",9000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I understand your perspective, but I'm afraid I can't go as low as $9000. I'm willing to make a counteroffer of $10200. This is a compromise that I think is still a great deal for both of us. What do you think?",10200.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your counteroffer, Alice, but I'm still a bit hesitant to go above $9500. I'm willing to meet you halfway and offer $9750. Can you consider that?",9750.0,Bob,4,
,,Alice,4,RejectOffer
"I understand your concerns, Bob, and I appreciate your willingness to meet me halfway. However, I'm still not comfortable going as low as $9750. I'm willing to make another counteroffer of $10400. This is the lowest I can go, and I think it's still a great deal for both of us. What do you think?",10400.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your persistence, Alice, but I'm still not comfortable with the price. I'm willing to make one more offer, and that's $9500. This is my final offer, and I hope we can come to an agreement.",9500.0,Bob,6,
,,Alice,6,RejectOffer
"I understand that you've made a final offer, Bob, but I'm not willing to sell the product for $9500. I'm willing to make one more counteroffer, and that's $10100. This is my final offer, and I hope we can come to an agreement. If not, I'll have to consider other options.",10100.0,Alice,7,
,,Bob,7,BuyFromJhon
