alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,Let's get this started! Take it or leave it.,Alice,1,
,,,Bob,1,reject
300000.0,700000.0,"Meet me halfway, let's be fair.",Bob,2,
,,,Alice,2,reject
320000.0,680000.0,"You're getting close, but I'm not there yet.",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"Getting closer, but still too far apart.",Bob,4,
,,,Alice,4,reject
420000.0,580000.0,"Getting closer, but I'm not giving up yet.",Alice,5,
,,,Bob,5,reject
450000.0,550000.0,"I'm not budging, meet me in the middle now.",Bob,6,
,,,Alice,6,reject
480000.0,520000.0,"You're running out of time, Bob. Meet me halfway.",Alice,7,
,,,Bob,7,accept
