message,product_price,player,round,decision
"Hello Bob, I'm excited to show you this amazing product! I think you'll love it. I'm willing to sell it to you for $12000. Is this something you'd be interested in?",12000.0,Alice,1,
,,Bob,1,RejectOffer
"I'm really interested in the product, but $12000 is a bit out of my budget. I was thinking more along the lines of $9000. Is that something you'd be willing to consider?",9000.0,Bob,2,
,,Alice,2,RejectOffer
"I understand that $9000 is a bit lower than I was hoping for, but I'm willing to meet you in the middle. I can do $10500. Is that something you'd be comfortable with?",10500.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to meet in the middle, but I'm still a bit hesitant about the price. I'd be willing to consider $9500. Is that something you'd be willing to accept?",9500.0,Bob,4,
,,Alice,4,RejectOffer
"I can see you're really interested in the product, and I appreciate your persistence. I'm willing to make another concession, but I need to make sure I'm getting a fair price. I can do $10000. Is that something you'd be willing to accept?",10000.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your willingness to make concessions, but I'm still a bit hesitant about the price. I'd be willing to consider $9000, but that's as low as I'm willing to go. Can you meet me at that price?",9000.0,Bob,6,
,,Alice,6,RejectOffer
"I can see you're really serious about getting the product, and I appreciate your honesty about your budget. I'm willing to meet you at $9000, but I need to make sure I'm not leaving too much on the table. I can do $9250. Is that something you'd be willing to accept?",9250.0,Alice,7,
,,Bob,7,RejectOffer
"I appreciate your willingness to meet me at $9000, but I'm still a bit concerned about the price. I'd like to make a final offer of $8750. This is my absolute maximum, and I'm hoping we can meet at this price.",8750.0,Bob,8,
,,Alice,8,RejectOffer
"I appreciate your honesty about your budget, Bob. I'm willing to meet you at your maximum price, but I need to make sure I'm not losing too much. I can do $8800. Is that something you'd be willing to accept?",8800.0,Alice,9,
,,Bob,9,RejectOffer
"I'm really close to walking away from the deal, Alice. I've already considered buying the product from John for $10000, and I'm not sure I want to go any higher than $8750. I'm making one final offer of $8750. If you can meet me at this price, I'll buy the product from you. If not, I'll have to go with John.",8750.0,Bob,10,
,,Alice,10,SellToJhon
