alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's split it evenly, Bob. Fair is fair, right?",Alice,1,
,,,Bob,1,reject
40.0,60.0,"Let's be practical Alice. I'm feeling generous, so how about a 60/40 split in my favor? It's still a good deal for you considering the inflation.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"I'm willing to compromise, Bob.  Let's go with a 55/45 split, still taking inflation into account.  It's a win-win for both of us.",Alice,3,
,,,Bob,3,reject
35.0,65.0,"Alice, the clock is ticking. I'm offering you 35 which is more than you'd get if we let this drag on. Take the deal.",Bob,4,
,,,Alice,4,reject
40.0,60.0,"Bob,  we're running out of time. I'm willing to take a smaller share to avoid losing everything.  Let's go with a 40/60 split, which at least gives me something.",Alice,5,
,,,Bob,5,accept
