alice_gain,bob_gain,player,round,decision
500000.0,500000.0,Alice,1,
,,Bob,1,reject
400000.0,600000.0,Bob,2,
,,Alice,2,reject
480000.0,520000.0,Alice,3,
,,Bob,3,reject
450000.0,550000.0,Bob,4,
,,Alice,4,reject
460800.0,539200.0,Alice,5,
,,Bob,5,reject
420000.0,580000.0,Bob,6,
,,Alice,6,reject
462336.0,537664.0,Alice,7,
,,Bob,7,reject
400000.0,600000.0,Bob,8,
,,Alice,8,reject
464128.0,535872.0,Alice,9,
,,Bob,9,reject
380000.0,620000.0,Bob,10,
,,Alice,10,reject
465376.0,534624.0,Alice,11,
,,Bob,11,reject
300000.0,700000.0,Bob,12,
,,Alice,12,reject
