message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this amazing product! I think you'll love it. I'm willing to sell it to you for $10,000. Let me know if that's something you'd be interested in.",10000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer, but $10,000 is a bit too high for me. Would you consider $6,000?",6000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I understand that $10,000 is a bit high for you, but $6,000 is a bit low for me. I'm willing to meet you in the middle at $8,500. Let me know if that's something you'd be interested in.",8500.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate you coming down on the price, Alice. How about we settle at $7,000? That feels like a fair deal to me.",7000.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I appreciate your willingness to meet me in the middle, but I'm not quite ready to settle at $7,000 yet. I'm willing to go a bit higher and offer it to you for $8,000. Let me know if that's something you'd be interested in.",8000.0,Alice,5,
,,Bob,5,AcceptOffer
