message,product_price,player,round,decision
"Dear Bob, I am excited to present our unique product to you. After careful consideration, we are offering it to you at a special introductory price of $950,000. This is a limited-time offer, so I encourage you to respond promptly.",950000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice. While I'm interested in the product, $950,000 is a bit higher than my budget.  I'm willing to pay $850,000 for it. This reflects the value I see in the product and allows for a mutually beneficial deal.",850000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your response, Bob. I appreciate your interest in our product. In light of your offer, I would like to propose a counteroffer of $900,000. This price reflects the value of the product while also allowing for a reasonable profit margin for us. I hope this aligns better with your budget.",900000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your flexibility, but $900,000 is still a bit too high for me.  I'm happy to meet you halfway and offer $875,000.  This price is a fair compromise that allows for both of us to benefit from the transaction. Let's see if we can come to an agreement.",875000.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your counteroffer, Bob. Considering the value of the product and our business interests, I would like to suggest a counteroffer of $890,000. This price is a reasonable compromise between our previous offers, allowing for a satisfactory transaction for both parties.",890000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate your willingness to negotiate. I'm happy to increase my offer slightly to $880,000, but I'm firm on this price.  It's a fair compromise that allows us both to reach a mutually beneficial agreement. Let's close this deal and move forward.",880000.0,Bob,6,
,,Alice,6,AcceptOffer
