message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this great product. I think you'll really love it!",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice! I'm interested in the product, but that price is a little high for me. Would you consider a lower price?",80.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand you're looking for a better deal, Bob. I can do $110, but I'm not sure I can go any lower than that.",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down a bit, Alice. How about we meet in the middle at $100? That's a fair price.",100.0,Bob,4,,
,,Alice,4,RejectOffer,
"I'm not quite ready to meet in the middle just yet, Bob. I can do $105, but that's as low as I can go.",105.0,Alice,5,,
,,Bob,5,AcceptOffer,
