message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you the opportunity to purchase this exceptional product. It's a one-of-a-kind item that I'm sure you'll find valuable. I'm willing to sell it to you for $12000. Would you like to accept or make a counteroffer?",12000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thank you for the offer. I appreciate the value of the product, but I am looking to keep my expenses lower. I would like to propose a counteroffer of $8500 for the product. I hope this aligns better with your expectations.",8500.0,Bob,2,,
,,Alice,2,RejectOffer,10000.0
"Thank you for your counteroffer, Bob. I appreciate your interest in the product. However, I'm afraid I need to make a profit, and $8500 is a bit too low for me. I'm willing to meet you halfway, so I'm counteroffering $10000. This is the lowest I can go, and I'm confident you'll find it a fair price.",10000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Thank you for your counteroffer, Alice. I understand the value of the product and your need for profit. However, I am still seeking to keep my expenses lower. I would like to propose a counteroffer of $9500 for the product. I hope this aligns better with your expectations.",9500.0,Bob,4,,
,,Alice,4,RejectOffer,11000.0
"Bob, I appreciate your persistence and willingness to negotiate. However, I'm still not comfortable with the price of $9500. I'm willing to meet you halfway again, but this time, I'll add a bit more to the middle ground. I'm counteroffering $11000. This is the highest I'm willing to go, and I'm confident you'll find it a fair price for this exceptional product.",11000.0,Alice,5,,
,,Bob,5,RejectOffer,
"Thank you for your latest counteroffer, Alice. I understand the value of the product and your position. However, I am still trying to keep my expenses within a certain limit. I would like to propose a counteroffer of $10500 for the product. I hope this aligns better with your expectations.",10500.0,Bob,6,,
,,Alice,6,SellToJhon,
