round_quality,product_worth,player,round,decision,message
high-quality,20000.0,Nature,1,,
,,Alice,1,yes,
,,Bob,1,yes,"Thank you for the recommendation, Alice. I'll take it!"
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,"Thanks for the heads up, Alice. I'll pass on this one."
high-quality,20000.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,"Thanks for the recommendation, Alice. I'll take a chance on this one!"
high-quality,20000.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,yes,"Thanks again for the recommendation, Alice. I'm feeling confident about this one!"
low-quality,0.0,Nature,5,,
,,Alice,5,no,
,,Bob,5,no,"Thank you for the heads-up, Alice. I'll pass on this one.  It's great to see you're being honest, even if it means I miss out on a potential profit."
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,no,"Thank you for your honesty, Alice. I'm going to pass on this one. It's clear you're not recommending it for a reason."
low-quality,0.0,Nature,7,,
,,Alice,7,no,
,,Bob,7,no,"Thank you for the heads-up, Alice. I'm trusting your judgment and passing on this one. Your recommendations have been incredibly accurate so far."
high-quality,20000.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,yes,"Alice, you've been right about everything lately, so I'm going to trust your judgment and buy this one.  I'm curious to see if you can keep this streak going!"
high-quality,20000.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,yes,"Alice, you're on a roll! I'm going to trust your judgment and buy this one.  I'm feeling confident about this one!"
low-quality,0.0,Nature,10,,
,,Alice,10,no,
,,Bob,10,no,"Thank you for the advice, Alice. I'm going to pass on this one. You've been incredibly accurate lately, and I don't want to break this winning streak!  I'm confident we can find another great deal together in the future."
high-quality,20000.0,Nature,11,,
,,Alice,11,yes,
,,Bob,11,yes,"Alice, you've been amazing.  I'm going to trust your judgment and buy this one.  Let's see if we can keep this winning streak going!"
low-quality,0.0,Nature,12,,
,,Alice,12,no,
,,Bob,12,no,"Thank you for the heads-up, Alice. I'm going to trust your judgment and pass on this one. Your recommendations have been so reliable, and I don't want to risk breaking our winning streak!  I'm sure we can find another great deal together soon."
high-quality,20000.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,yes,"Alice, you've been incredibly accurate lately, and I'm trusting your judgment! I'm buying this one!"
high-quality,20000.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,yes,"Alice, you're on fire! I'm trusting your judgment and buying this one. You've been consistently accurate, and I'm feeling really confident about this one."
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,no,"Thank you for the heads-up, Alice. I'm going to pass on this one. Your recommendations have been incredibly reliable, and I don't want to risk breaking our winning streak!  I'm sure we can find another great deal together soon."
low-quality,0.0,Nature,16,,
,,Alice,16,no,
,,Bob,16,no,"Thank you for the advice, Alice. I'm going to pass on this one. Your recommendations have been so reliable, and I don't want to risk breaking our winning streak! I'm sure we can find another great deal together soon."
high-quality,20000.0,Nature,17,,
,,Alice,17,yes,
,,Bob,17,yes,"Alice, you've been incredibly accurate lately. I'm trusting your judgment and buying this one!  Let's see if we can keep this winning streak going!"
low-quality,0.0,Nature,18,,
,,Alice,18,no,
,,Bob,18,no,"Thank you for the heads-up, Alice. I'm going to trust your judgment and pass on this one. Your recommendations have been so reliable, and I don't want to risk breaking our winning streak! I'm sure we can find another great deal together soon."
high-quality,20000.0,Nature,19,,
,,Alice,19,yes,
,,Bob,19,yes,"Alice, you've been a fantastic guide! I'm going to trust your judgment and buy this one. Let's see if we can end this game on a high note!"
low-quality,0.0,Nature,20,,
,,Alice,20,no,
,,Bob,20,no,"Thank you for the heads-up, Alice. Your recommendations have been incredibly valuable throughout this game. I'm going to pass on this one and trust your judgment. It's been a pleasure doing business with you!"
