alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, I'll take a bit more",Alice,1,
,,,Bob,1,reject
40.0,60.0,I think we should prioritize fairness as well.  This offer reflects the fact that I'll be taking on more risk by making this proposal.,Bob,2,
,,,Alice,2,reject
58.0,42.0,"I'll take a bit less, but still more than half",Alice,3,
,,,Bob,3,reject
45.0,55.0,The money is losing value fast. Let's settle this with a reasonable offer.,Bob,4,
,,,Alice,4,reject
55.0,45.0,"I'll meet you in the middle, considering the inflation",Alice,5,
,,,Bob,5,accept
