message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product for sale. I think you'll really love it!",200.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer. I really appreciate it. However, $200 is a bit more than I'm willing to pay. I'd be happy to pay $175 for the product. What do you think?",175.0,Bob,2,,
,,Alice,2,RejectOffer,180.0
"Thanks for your offer, Bob! I appreciate your interest in the product. I'm willing to meet you halfway, but I need to make a profit. How about we settle on $185?",185.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I understand you need to make a profit, but $185 is still a bit too high for me. I'm willing to go up to $170. This is my final offer, let me know what you think.",170.0,Bob,4,,
,,Alice,4,RejectOffer,180.0
"I appreciate your persistence, Bob! However, I'm not willing to go any lower than $180. I think it's a fair price considering the product's value. Let me know if you're willing to meet me at this price.",180.0,Alice,5,,
,,Bob,5,BuyFromJhon,
