alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's split it 60-40, a fair start!",Alice,1,
,,,Bob,1,reject
40.0,60.0,"I think a 60-40 split is fairer, giving me a slight advantage for taking the initiative. Let's see what you think!",Bob,2,
,,,Alice,2,reject
55.0,45.0,"I'm willing to compromise, but I think I deserve a bit more considering the inflation. Let's try 55-45!",Alice,3,
,,,Bob,3,reject
45.0,55.0,"Let's stick with a fair split. I'm offering 55-45, which is a compromise from my previous offer.  Let's agree before inflation eats away at our potential gains!",Bob,4,
,,,Alice,4,reject
50.0,50.0,I'm willing to meet in the middle and propose a 50-50 split. It's a fair compromise considering the inflation and our previous offers.,Alice,5,
,,,Bob,5,accept
