round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,"Thank you for your recommendation, Alice.  I'll pass on this one."
high-quality,3000000.0,Nature,2,,
,,Alice,2,yes,
,,Bob,2,yes,"Thanks for the recommendation, Alice! I'll take a chance on this one."
high-quality,3000000.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,"Alice, your recommendations are spot on! I'll take this one too."
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,no,"Alice, while I appreciate your honesty, I'm going to pass on this one. Your last two recommendations were great, but I don't want to risk a loss after such a successful streak."
high-quality,3000000.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,yes,"Alice, your recommendations have been very strong. I trust your judgment and will take this product."
high-quality,3000000.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,yes,"Alice, you're on a roll! I'm confident in your judgment and will buy this one."
low-quality,0.0,Nature,7,,
,,Alice,7,no,
,,Bob,7,no,"Alice, I respect your judgment and will take your advice on this one.  Passing on this product."
low-quality,0.0,Nature,8,,
,,Alice,8,no,
,,Bob,8,no,"Alice, while you've been incredibly accurate in the past, I'm going to pass on this one. Your last two recommendations have both been against buying, and I don't want to risk two losses in a row. I'll trust your judgment for now."
low-quality,0.0,Nature,9,,
,,Alice,9,no,
,,Bob,9,no,"Alice, your judgment has been impeccable so far, but I'm going to pass on this one. Three consecutive recommendations against buying makes me think there's a strong chance this product is low-quality. I'll wait and see if you change your mind before considering it."
high-quality,3000000.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,yes,"Alice, your recommendations have been incredibly accurate, and even though you've recommended against buying the last three products, I'm willing to trust your judgment and take a chance on this one.  I think you're seeing something I'm not."
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,no,"Alice, I appreciate your honesty, but I'm going to pass on this one. Your last recommendation was right, but your track record has been a bit erratic lately. I'd rather not risk another loss."
low-quality,0.0,Nature,12,,
,,Alice,12,no,
,,Bob,12,no,"Alice, while your judgment has been excellent overall, I'm going to pass on this one. Your last two recommendations against buying have both been accurate. I'd rather not risk another loss, even with your track record."
low-quality,0.0,Nature,13,,
,,Alice,13,no,
,,Bob,13,no,"Alice, your judgment has been fantastic, but I'm going to pass on this one. Three consecutive recommendations against buying, even with your impressive track record, is too much of a risk for me. I'll wait and see how things unfold."
low-quality,0.0,Nature,14,,
,,Alice,14,no,
,,Bob,14,no,"Alice, I've enjoyed our collaboration so far, but I'm going to pass on this one. Your last four recommendations have all been against buying, and they've all turned out to be low-quality products. While your overall accuracy is great, this pattern suggests a higher probability of this product also being low-quality. I'd rather avoid the risk of another loss.  I'm confident you'll continue to do well in the future."
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,no,"Alice, I respect your judgment, and your track record has been amazing, but I'm going to pass on this one. Five recommendations against buying, all of which turned out to be low-quality, is a significant trend. While you might have a reason to believe this one is different, I don't want to risk another loss.  I'm confident you'll bounce back."
low-quality,0.0,Nature,16,,
,,Alice,16,no,
,,Bob,16,no,"Alice, I appreciate your honesty, but I'm going to pass on this one.  Six recommendations against buying in a row is a bit too much for me to handle.  Your track record is stellar, but I'd rather not risk another loss.  I'll keep an eye on your recommendations and hope for a change of luck."
high-quality,3000000.0,Nature,17,,
,,Alice,17,yes,
,,Bob,17,yes,"Alice, your judgment has been impeccable for the majority of this game.  I'm willing to trust your recommendation, even after a streak of misses.  I believe you're seeing something I'm not, and I'm ready to take a chance on this one."
high-quality,3000000.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,yes,"Alice, your recommendation has been spot on! I'm confident in your judgment and will buy this one."
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,Bob,19,no,"Alice, your track record has been amazing, but I'm going to pass on this one.  Your last recommendation was great, but your last two before that were misses. I'd rather not risk another loss.  I'll be watching your recommendations closely."
low-quality,0.0,Nature,20,,
,,Alice,20,no,
,,Bob,20,no,"Alice, your judgment has been impressive throughout this game.  However, I'm going to pass on this one. You've recommended against buying for the past three rounds, and two of those have turned out to be low-quality. I'd rather not risk another loss, even with your strong track record.  Thank you for your recommendations, and I hope our paths cross again in the future."
