message,product_price,player,round,decision
"Hello Bob! I'm excited to offer you this amazing product for sale. I think it's a fantastic opportunity for you to get your hands on this valuable item. I'm willing to sell it to you for $14,000. This is a great deal, considering the product's worth $12,000 to you. What do you think?",14000.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice!  I appreciate you offering the product, but $14,000 is a bit outside my budget.  I'm willing to pay $11,500 for it.  What do you think?",11500.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thanks for your offer. I understand that $14,000 is a bit steep for you, but I'm not willing to go as low as $11,500. I'm willing to meet you in the middle and offer the product to you for $13,000. This is a fair price considering the product's value to you. What do you think?",13000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you meeting me in the middle, but $13,000 is still a bit too high for me.  How about $12,500?  That's a fair price considering the product's value to you and my budget.",12500.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I understand that you're trying to get the best deal possible, and I appreciate your persistence. However, I'm not willing to go any lower than $12,800. This is the lowest price I'm willing to accept, considering the product's value to me. What do you think?",12800.0,Alice,5,
,,Bob,5,BuyFromJhon
