round_quality,product_worth,player,round,message,decision
low-quality,0.0,Nature,1,,
,,Alice,1,"Welcome to our store! I'm offering a product for $10000. With a 33.33% chance of being high-quality, it could be a valuable addition to your collection. Given the uncertainty, consider the potential value if the product turns out to be high-quality. Thank you for your interest!",
,,the buyer,1,I am willing to take the risk and purchase the product for $10000. Thank you for providing the opportunity!,yes
low-quality,0.0,Nature,2,,
,,Alice,2,"Hello! I'm offering another product at $10000. Remember, there's a 33.33% chance it could be high-quality. This might be an exciting opportunity for those who are willing to take calculated risks. Thank you for considering our product!",
,,the buyer,2,I understand the risk and potential reward. I am willing to take this opportunity and purchase the product based on your recommendation.,yes
low-quality,0.0,Nature,3,,
,,Alice,3,Greetings! I'm presenting yet another product at $10000. Keep in mind the 33.33% chance of it being high-quality. This could be a great investment for those looking for potential value. Thank you for your consideration!,
,,the buyer,3,"Thank you for the information, Alice. Given the statistics and the potential value, I am willing to take the risk and purchase the product you've recommended.",yes
high-quality,12500.0,Nature,4,,
,,Alice,4,"Hello! I'm excited to offer a high-quality product today, with a guaranteed 33.33% chance of being of superior quality. This presents a fantastic opportunity for those seeking premium items at a fixed price. Thank you for considering our product!",
,,the buyer,4,"Thank you for the opportunity. Given the 33.33% chance of getting a high-quality product and the attractive price, I am willing to take the risk and purchase the product.",yes
low-quality,0.0,Nature,5,,
,,Alice,5,"Hello! I'm offering another product at $10000. Remember, there's a 33.33% chance it could be high-quality. This might be an appealing prospect for those who are ready to take a calculated risk. Thank you for considering our product!",
,,the buyer,5,"Thank you for the offer, Alice. Given the statistics and the potential value of a high-quality product, I am willing to take this risk and purchase the current product.",yes
low-quality,0.0,Nature,6,,
,,Alice,6,"Hello! I'm presenting yet another product at $10000. Remember, there's a 33.33% chance it could be high-quality. This might be a great chance for those who are willing to take calculated risks. Thank you for considering our product!",
,,the buyer,6,"Thank you for the offer, Alice. Given the statistics and the risk involved, I am willing to take a chance on this product.",yes
low-quality,0.0,Nature,7,,
,,Alice,7,"Hello! I'm offering another product at $10000. Remember, there's a 33.33% chance it could be high-quality. This might be an interesting opportunity for those who are willing to take calculated risks. Thank you for considering our product!",
,,the buyer,7,"Thank you for the opportunity. Given the statistics and the risk involved, I am willing to take a chance on this product.",yes
low-quality,0.0,Nature,8,,
,,Alice,8,"Hello! I'm presenting yet another product at $10000. Remember, there's a 33.33% chance it could be high-quality. This might be a good chance for those who are willing to take calculated risks. Thank you for considering our product!",
,,the buyer,8,"Thank you for the offer, Alice. Given the statistics and the risk involved, I am willing to take a chance on this product. I appreciate the transparency about the quality probabilities.",yes
low-quality,0.0,Nature,9,,
,,Alice,9,"Hello! I'm offering another product at $10000. Remember, there's a 33.33% chance it could be high-quality. This might be an intriguing opportunity for those who are willing to take calculated risks. Thank you for considering our product, and we appreciate your understanding of the quality probabilities.",
,,the buyer,9,"Thank you for the offer and the information about the quality probabilities. Given the statistics and the risk involved, I am willing to take this opportunity. Please provide me with the product.",yes
low-quality,0.0,Nature,10,,
,,Alice,10,"Hello! I'm presenting yet another product at $10000. Remember, there's a 33.33% chance it could be high-quality. This might be a suitable chance for those who are willing to take calculated risks. Thank you for considering our product, and we hope you find the information helpful.",
,,the buyer,10,I am willing to take the risk and purchase the product based on the provided information.,yes
high-quality,12500.0,Nature,11,,
,,Alice,11,"Hello! I'm excited to offer a high-quality product today, with a guaranteed 33.33% chance of being of superior quality. This presents a unique opportunity for those seeking premium items at a fixed price. Thank you for considering our product!",
,,the buyer,11,"Thank you for the opportunity. Given the high-quality chance and your positive feedback, I am willing to take the risk and purchase the product.",yes
low-quality,0.0,Nature,12,,
,,Alice,12,"Hello! I'm offering another product at $10000. Remember, there's a 33.33% chance it could be high-quality. This might be an appealing prospect for those who are ready to take a calculated risk. Thank you for considering our product!",
,,the buyer,12,"Thank you for the offer, Alice. Given the statistics and the potential value of a high-quality product, I am willing to take the risk and purchase the current product.",yes
low-quality,0.0,Nature,13,,
,,Alice,13,"Hello! I'm presenting yet another product at $10000. Remember, there's a 33.33% chance it could be high-quality. This might be a great chance for those who are willing to take calculated risks. Thank you for considering our product!",
,,the buyer,13,I am willing to take the risk and purchase the product based on the statistics provided.,yes
low-quality,0.0,Nature,14,,
,,Alice,14,"Hello! I'm offering another product at $10000. Remember, there's a 33.33% chance it could be high-quality. This might be a good chance for those who are willing to take calculated risks. Thank you for considering our product!",
,,the buyer,14,"Thank you for the offer, Alice. Given the statistics and the risk involved, I am willing to take this chance and purchase the product.",yes
high-quality,12500.0,Nature,15,,
,,Alice,15,"Hello! I'm excited to offer a high-quality product today, with a guaranteed 33.33% chance of being of superior quality. This presents a unique opportunity for those seeking premium items at a fixed price. Thank you for considering our product!",
,,the buyer,15,"Thank you for the opportunity. Given the high-quality chance and the positive feedback, I am willing to take the risk and purchase the product.",yes
low-quality,0.0,Nature,16,,
,,Alice,16,"Hello! I'm offering another product at $10000. Remember, there's a 33.33% chance it could be high-quality. This might be a good chance for those who are willing to take calculated risks. Thank you for considering our product!",
,,the buyer,16,"Thank you for the offer. Given the statistics and the risk involved, I am willing to take a chance on this product.",yes
low-quality,0.0,Nature,17,,
,,Alice,17,"Hello! I'm presenting yet another product at $10000. Remember, there's a 33.33% chance it could be high-quality. This might be a good chance for those who are willing to take calculated risks. Thank you for considering our product!",
,,the buyer,17,"Thank you for the information, Alice. Given the statistics and the risk involved, I am willing to take a chance on this product.",yes
high-quality,12500.0,Nature,18,,
,,Alice,18,"Hello! I'm excited to offer a high-quality product today, with a guaranteed 33.33% chance of being of superior quality. This presents a unique opportunity for those seeking premium items at a fixed price. Thank you for considering our product!",
,,the buyer,18,"Thank you for the opportunity. Given the high-quality chance and the value proposition, I am willing to take the risk and purchase the product.",yes
low-quality,0.0,Nature,19,,
,,Alice,19,"Hello! I'm offering another product at $10000. Remember, there's a 33.33% chance it could be high-quality. This might be a good chance for those who are willing to take calculated risks. Thank you for considering our product!",
,,the buyer,19,"Thank you for the offer, Alice. Given the statistics and the risk involved, I am willing to take a chance on this product. Thank you for providing the opportunity.",yes
high-quality,12500.0,Nature,20,,
,,Alice,20,"Hello! I'm excited to offer a high-quality product today, with a guaranteed 33.33% chance of being of superior quality. This presents a unique opportunity for those seeking premium items at a fixed price. Thank you for considering our product!",
,,the buyer,20,"Thank you for the opportunity. With a 33.33% chance of getting a high-quality product, I am willing to take the risk for the potential value.",yes
