alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's start with a fair split, and we can reassess as we go along.",Alice,1,
,,,Bob,1,reject
50.0,50.0,"Let's try for a 50/50 split, and see if we can agree on it",Bob,2,
,,,Alice,2,reject
70.0,30.0,"I'm willing to compromise, but I think I deserve a slightly larger share given the initial offer I made. Let's see if we can meet in the middle.",Alice,3,
,,,Bob,3,reject
65.0,35.0,"I'm willing to give you a bit more, but I think 35 is a fair compromise given the inflation",Bob,4,
,,,Alice,4,reject
75.0,25.0,"I'm willing to give you a slightly smaller share, but I think 75/25 is a fair compromise considering the inflation and my initial offer.",Alice,5,
,,,Bob,5,reject
72.0,28.0,"I'm willing to give you a bit more, but I think 28 is a fair compromise considering the inflation and the initial offer you made",Bob,6,
,,,Alice,6,accept
