alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's split fairly, I'll take a bit more",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,I think I deserve a bit more,Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Come on, meet me in the middle",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"I can wait, my money isn't losing value",Bob,4,
,,,Alice,4,reject
5600.0,4400.0,"I'm still willing to compromise, don't be greedy",Alice,5,
,,,Bob,5,reject
3800.0,6200.0,Time is on my side,Bob,6,
,,,Alice,6,reject
5400.0,4600.0,"I'm not giving up, let's find a middle ground",Alice,7,
,,,Bob,7,reject
3200.0,6800.0,You're running out of time,Bob,8,
,,,Alice,8,reject
5200.0,4800.0,Last chance for a fair deal,Alice,9,
,,,Bob,9,reject
2800.0,7200.0,"Almost out of time, I'm being generous",Bob,10,
,,,Alice,10,accept
