alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it 50/50 to start, see how it goes from here?",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"Let's give me a bit more to start with, we can adjust later",Bob,2,
,,,Alice,2,reject
4500.0,5500.0,"I'm willing to give you a bit more, but I still think 45/55 is a fair starting point",Alice,3,
,,,Bob,3,reject
3500.0,6500.0,"I'm willing to compromise, but I think I deserve a bit more considering the inflation",Bob,4,
,,,Alice,4,reject
4200.0,5800.0,"I'm willing to give you a bit more, but I think 42/58 is a fair compromise",Alice,5,
,,,Bob,5,reject
3000.0,7000.0,"I'm getting closer to my goal, but I still think I deserve more",Bob,6,
,,,Alice,6,reject
3800.0,6200.0,"I'm willing to give you a bit more, but I think 38/62 is a fair compromise, considering the inflation",Alice,7,
,,,Bob,7,reject
2500.0,7500.0,"I'm getting close to my goal, but I still think I deserve more, considering the inflation",Bob,8,
,,,Alice,8,reject
4000.0,6000.0,"I'm willing to meet you in the middle, but I think 40/60 is the most I can offer",Alice,9,
,,,Bob,9,reject
2000.0,8000.0,"I'm not willing to settle for less than 80% of the total, considering the inflation",Bob,10,
,,,Alice,10,reject
2200.0,7800.0,"I'm willing to give you a large share, but I think 22/78 is the most I can offer, considering the inflation",Alice,11,
,,,Bob,11,reject
1000.0,9000.0,"I'm not willing to settle for less than 90% of the total, considering the inflation. This is my final offer.",Bob,12,
,,,Alice,12,reject
