message,product_price,player,round,decision,counteroffer
"I'm excited to offer you this great product at a special price of $90. It's a fantastic deal, and I think you'll really love it!",90.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate your offer, but I was thinking more along the lines of $75. Would you be willing to meet me at that price?",75.0,Bob,2,,
,,Alice,2,RejectOffer,85.0
"I can see you're a savvy negotiator, Bob! I can do better than that. I'm willing to meet you in the middle at $82.50. It's a fair price for a great product, and I think you'll be happy with it.",82.5,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me in the middle, but I'm still a bit above my budget. Would you be willing to go down to $78?",78.0,Bob,4,,
,,Alice,4,RejectOffer,80.0
"I can see you're really close to making a decision, Bob! I'm willing to make one last concession. I can sell it to you for $80, which is the lowest I can go. It's a great deal, and I think you'll love the product.",80.0,Alice,5,,
,,Bob,5,AcceptOffer,
