alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's start with a fair split, 60-40 in my favor",Alice,1,
,,,Bob,1,reject
3000.0,7000.0,"I'm willing to give you a slightly smaller share, but I think this is a fair compromise",Bob,2,
,,,Alice,2,reject
4200.0,5800.0,"I'm willing to compromise, but I think I deserve a bit more",Alice,3,
,,,Bob,3,reject
3500.0,6500.0,"I'm willing to give you a slightly larger share, but I'm not willing to give up too much more",Bob,4,
,,,Alice,4,reject
5400.0,4600.0,"I'm willing to meet you in the middle, but I think I deserve a slightly larger share",Alice,5,
,,,Bob,5,reject
4500.0,5500.0,"I'm willing to give you a bit more, but I'm not willing to give up too much more",Bob,6,
,,,Alice,6,reject
6300.0,3700.0,"I'm getting a bit desperate, but I think I can do better than this",Alice,7,
,,,Bob,7,accept
