alice_gain,bob_gain,player,round,decision
750000.0,250000.0,Alice,1,
,,Bob,1,reject
500000.0,500000.0,Bob,2,
,,Alice,2,reject
612500.0,387500.0,Alice,3,
,,Bob,3,reject
375000.0,625000.0,Bob,4,
,,Alice,4,reject
531250.0,468750.0,Alice,5,
,,Bob,5,reject
250000.0,750000.0,Bob,6,
,,Alice,6,reject
401875.0,598125.0,Alice,7,
,,Bob,7,reject
166667.0,833333.0,Bob,8,
,,Alice,8,reject
350625.0,649375.0,Alice,9,
,,Bob,9,reject
125000.0,875000.0,Bob,10,
,,Alice,10,reject
312500.0,687500.0,Alice,11,
,,Bob,11,reject
0.0,1000000.0,Bob,12,
,,Alice,12,accept
