message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this amazing product! I think it's a great fit for you, and I'm willing to sell it to you for $180.",180.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thanks for the offer, but that price is a bit too high for me. Would you consider selling it for $100?",100.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I understand that $180 is a bit steep for you, but I'm not willing to sell it for $100. How about we meet in the middle at $140? I'm willing to compromise and give you a better deal.",140.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate you coming down a bit, Alice.  How about $110? That's a fair offer.",110.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I'm still not willing to sell it for $110. I think we're getting close, though! How about we try $130? I'm willing to meet you halfway from my original price.",130.0,Alice,5,
,,Bob,5,BuyFromJhon
