alice_gain,bob_gain,player,round,decision
600000.0,400000.0,Alice,1,
,,Bob,1,reject
500000.0,500000.0,Bob,2,
,,Alice,2,reject
570000.0,430000.0,Alice,3,
,,Bob,3,reject
550000.0,450000.0,Bob,4,
,,Alice,4,reject
540000.0,460000.0,Alice,5,
,,Bob,5,reject
535000.0,465000.0,Bob,6,
,,Alice,6,reject
530000.0,470000.0,Alice,7,
,,Bob,7,reject
527500.0,472500.0,Bob,8,
,,Alice,8,reject
525000.0,475000.0,Alice,9,
,,Bob,9,reject
523750.0,476250.0,Bob,10,
,,Alice,10,reject
522500.0,477500.0,Alice,11,
,,Bob,11,reject
521875.0,478125.0,Bob,12,
,,Alice,12,accept
