alice_gain,bob_gain,message,player,round,decision
8000.0,2000.0,"Let's start with a fair split, I'll take the majority of the money, but still leave you with a decent amount.",Alice,1,
,,,Bob,1,reject
6000.0,4000.0,"I'll give you a slightly larger share, but I'm not going to give away too much",Bob,2,
,,,Alice,2,reject
7200.0,2800.0,"I'm willing to compromise, but I need a bigger share to account for the inflation. Can we meet in the middle?",Alice,3,
,,,Bob,3,reject
6800.0,3200.0,"I'm willing to give you a slightly bigger share, but I'm not going to give away too much more",Bob,4,
,,,Alice,4,reject
8000.0,2000.0,I'm going to take a bigger risk and ask for a bigger share. I'm willing to take the risk of inflation to get a better deal.,Alice,5,
,,,Bob,5,reject
7000.0,3000.0,"I'm not willing to give away too much more, but I'll give you a slightly bigger share",Bob,6,
,,,Alice,6,reject
9000.0,1000.0,"I'm taking a huge risk, but I need to get a significant share to make this deal worthwhile. This is my last offer.",Alice,7,
,,,Bob,7,accept
