message,product_price,player,round,decision
"Bob, I'm offering you my product for $1,100,000. I believe this is a fair price considering its value to you. Let me know what you think.",1100000.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate your offer, but I'm looking to save as much as possible. I'm willing to pay $950,000 for the product. Can you consider this offer?",950000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your offer, but I can't go that low. I'm willing to meet you halfway. How about $1,025,000?  This is still a significant discount from my original offer, and it gives you a good price while ensuring I get a fair deal.",1025000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to meet me halfway, but I'm still looking to save more. I'm willing to pay $975,000 for the product. Can you consider this offer?",975000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand you're trying to get the best price, and I'm willing to work with you.  However, $975,000 is still a bit too low for me.  I'm willing to come down to $1,000,000. This is a fair price, considering the value of the product to you.  Let me know if you're interested.",1000000.0,Alice,5,
,,Bob,5,BuyFromJhon
