message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm interested in selling this product to you. I think it's a great opportunity for you to get a fantastic deal. I'm willing to sell it to you for $150.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I think $150 is a bit steep for me. Would you be willing to consider a price of $100?",100.0,Bob,2,,
,,Alice,2,RejectOffer,140.0
"I understand you're looking for a good deal, but I think $100 is a bit too low for me. I'm willing to meet you in the middle, so I can offer it to you for $130.",130.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me in the middle, but $130 is still a bit above my budget. Would you be willing to consider a price of $110?",110.0,Bob,4,,
,,Alice,4,RejectOffer,125.0
"I'm getting close to my minimum price, but I'm still willing to negotiate. I can offer it to you for $125, which is a bit above your last offer. Let me know if that's something you'd be interested in.",125.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm getting close to walking away, but I still think $125 is a bit high. Would you be willing to meet me at $120?",120.0,Bob,6,,
,,Alice,6,SellToJhon,
