message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this fantastic product. I think you'll really love it. Would you like to buy it from me for $20,000?",20000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer! I'm really interested in the product, but $20,000 is a bit out of my budget. I'd be happy to purchase it for $12,000. What do you think?",12000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I understand that $20,000 is a bit out of your budget, but I'm willing to meet you halfway. I can offer you the product for $18,000. It's a great deal, and I think you'll really get your money's worth!",18000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you coming down in price, but $18,000 is still a bit high for me.  I'm willing to go up to $15,000, which is my absolute maximum.  Let me know if that works for you.",15000.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I can see you're really serious about getting this product, and I appreciate your willingness to meet me at $15,000. However, I was thinking we could do even better than that. I'm willing to go down to $17,000. It's a great compromise, and I think you'll be happy with the deal.",17000.0,Alice,5,
,,Bob,5,BuyFromJhon
