message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you our premium product. It's worth more than $120 to me, and I believe it could be valuable to you too. Let's discuss a fair price. My initial offer is $150.",150.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for the offer. I understand the value of your product might exceed $120 to you, but my budget is limited. I would like to propose a price of $130 for the product.",130.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I appreciate your willingness to pay $130 for the product. After careful consideration, I am willing to accept $140 for it. I believe this is a fair compromise that respects both our positions.",140.0,Alice,3,
,,Bob,3,RejectOffer
"Hello Alice, I appreciate your offer, but I still feel that $140 is slightly above my budget. I would like to counter with an offer of $135 for the product.",135.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your counteroffer, Bob. I understand your position and I'm willing to meet you halfway. I propose we settle on $137.50 for the product. This is a reasonable compromise considering its value to me and your budget constraints.",137.5,Alice,5,
,,Bob,5,AcceptOffer
