alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I'll take a slightly larger share this time, but it's still a generous offer!",Bob,2,
,,,Alice,2,reject
6000.0,4000.0,"I'll take a slightly larger share this time, but I'm still willing to compromise!",Alice,3,
,,,Bob,3,reject
3000.0,7000.0,"I'm willing to take a smaller share this time, but I think this is a fair offer",Bob,4,
,,,Alice,4,reject
7000.0,3000.0,"I'm willing to give you a smaller share, but I think this is a fair compromise",Alice,5,
,,,Bob,5,reject
2000.0,8000.0,"I'm taking a risk, but I think this is a good time to push for a bigger share",Bob,6,
,,,Alice,6,reject
8000.0,2000.0,"I'm not willing to give up much more, but I'm still open to a compromise",Alice,7,
,,,Bob,7,reject
1000.0,9000.0,"I'm going for a big share, it's now or never!",Bob,8,
,,,Alice,8,reject
9000.0,1000.0,"I'm not going to give up, I'll take a bigger share if I have to",Alice,9,
,,,Bob,9,reject
500.0,9500.0,"I'm making a last-ditch effort, take it or leave it!",Bob,10,
,,,Alice,10,accept
