alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be fair, 60-40 is a good start.",Alice,1,
,,,Bob,1,reject
5500.0,4500.0,"I understand you want a larger share, but my offer is more balanced considering the decreasing value.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Considering the inflation, I'm being generous with 58-42 split.",Alice,3,
,,,Bob,3,reject
5200.0,4800.0,This offer accounts for the inflation and is fair considering we are getting closer to the deadline.,Bob,4,
,,,Alice,4,reject
5600.0,4400.0,"I'm willing to compromise, but I still think I deserve a bit more.",Alice,5,
,,,Bob,5,reject
5000.0,5000.0,Time is running out. A 50/50 split is the fairest and most logical option at this point.,Bob,6,
,,,Alice,6,accept
